horizon,k,p_convolution_exact,p_convolution_empirical,abs_diff
500,2111,1.808793273814471e-22,4.1935574789761783e-22,2.384764205161707e-22
500,2112,1.398096043202752e-22,3.251598117836477e-22,1.853502074633725e-22
500,2113,1.079816601928552e-22,2.5192890857833883e-22,1.4394724838548363e-22
500,2114,8.333504684804212e-23,1.9504094574832912e-22,1.11705898900287e-22
500,2115,6.426430639183186e-23,1.5088289158602664e-22,8.661858519419478e-23
500,2116,4.9519492899127615e-23,1.1663271499639296e-22,6.711322209726534e-23
500,2117,3.8128220954829633e-23,9.008795342328555e-23,5.1959732468455917e-23
500,2118,2.9334632266340433e-23,6.953104724901382e-23,4.019641498267338e-23
500,2119,2.2551647368142854e-23,5.362364098306277e-23,3.1071993614919916e-23
500,2120,1.7323641007883267e-23,4.132368751296825e-23,2.4000046505084986e-23
500,2121,1.3297289383954788e-23,3.1820488550899544e-23,1.8523199166944756e-23
500,2122,1.0198818599103993e-23,2.4483831595589687e-23,1.4285012996485695e-23
500,2123,7.816263222179976e-24,1.8824196633566326e-23,1.1007933411386349e-23
500,2124,5.9856429382513365e-24,1.4461648586357644e-23,8.476005648106308e-24
500,2125,4.580200765755583e-24,1.110153934628703e-23,6.5213385805314474e-24
500,2126,3.502031591442536e-24,8.515544126009563e-24,5.013512534567028e-24
500,2127,2.675575408648098e-24,6.526873034895917e-24,3.8512976262478185e-24
500,2128,2.042564025261339e-24,4.9987479723714635e-24,2.9561839471101244e-24
500,2129,1.5580997660083538e-24,3.825431131048702e-24,2.267331365040348e-24
500,2130,1.1876150703372908e-24,2.925245763132425e-24,1.7376306927951342e-24
500,2131,9.045170207312524e-25,2.235151203166807e-24,1.3306341824355546e-24
500,2132,6.88363991772298e-25,1.7065294423814872e-24,1.0181654506091891e-24
500,2133,5.234553614852892e-25,1.3019153388711716e-24,7.784599773858824e-25
500,2134,3.977416004524813e-25,9.924611895592422e-25,5.947195891067609e-25
500,2135,3.0198264599145546e-25,7.559723319133524e-25,4.53989685921897e-25
500,2136,2.2909853241011335e-25,5.753864057043099e-25,3.4628787329419654e-25
500,2137,1.7366876911445352e-25,4.375970318570094e-25,2.6392826274255587e-25
500,2138,1.3154670932145407e-25,3.3254464534678983e-25,2.0099793602533576e-25
500,2139,9.956273962003235e-26,2.52514381023696e-25,1.5295164140366366e-25
500,2140,7.529601965664972e-26,1.9159430001226672e-25,1.16298280355617e-25
500,2141,5.689908365554087e-26,1.4525768069350507e-25,8.835859703796421e-26
500,2142,4.296317215695939e-26,1.1004122642209624e-25,6.707805426513685e-26
500,2143,3.241492054750141e-26,8.329736724050688e-26,5.088244669300547e-26
500,2144,2.4437168116331183e-26,6.300375073643723e-26,3.8566582620106044e-26
500,2145,1.8408305929266513e-26,4.7616837710873685e-26,2.920853178160717e-26
500,2146,1.385586166347565e-26,3.5959483841918387e-26,2.2103622178442737e-26
500,2147,1.0421008710781705e-26,2.7134688447038153e-26,1.671367973625645e-26
500,2148,7.831450711776137e-27,2.045947365108949e-26,1.2628022939313354e-26
500,2149,5.880722047669427e-27,1.5414237132130906e-26,9.533515084461478e-27
500,2150,4.4123991660031675e-27,1.1603989070329929e-26,7.191589904326761e-27
500,2151,3.308067583482845e-27,8.728709002661147e-27,5.420641419178302e-27
500,2152,2.478158746518424e-27,6.560695483230897e-27,4.082536736712473e-27
500,2153,1.8549780383715704e-27,4.927273133197925e-27,3.0722950948263544e-27
500,2154,1.3874043437662928e-27,3.697600745006395e-27,2.3101964012401023e-27
500,2155,1.0368637320268688e-27,2.772616124122728e-27,1.7357523920958592e-27
500,2156,7.7427350904608e-28,2.0773781129586258e-27,1.3031046039125458e-27
500,2157,5.777246870776597e-28,1.5552390904584742e-27,9.775144033808144e-28
500,2158,4.307258975250978e-28,1.1634140547488417e-27,7.326881572237439e-28
500,2159,3.2087383135640708e-28,8.696143618076413e-28,5.487405304512342e-28
500,2160,2.388474419817909e-28,6.494924091821064e-28,4.1064496720031545e-28
500,2161,1.7764770013896071e-28,4.847035012688003e-28,3.070558011298396e-28
500,2162,1.320234280415563e-28,3.614370396024215e-28,2.294136115608652e-28
500,2163,9.803802664788887e-29,2.6930430672346046e-28,1.7126628007557159e-28
500,2164,7.274279348988555e-29,2.004969649941101e-28,1.2775417150422453e-28
500,2165,5.393081260018187e-29,1.4915090303700795e-28,9.522009043682607e-29
500,2166,3.9951698195997755e-29,1.1086571660102596e-28,7.091401840502821e-29
500,2167,2.957226099050219e-29,8.234204768971108e-29,5.27697866992089e-29
500,2168,2.1871800517628273e-29,6.110810063503925e-29,3.9236300117410983e-29
500,2169,1.6163483878259335e-29,4.531357730387998e-29,2.915009342562064e-29
500,2170,1.1935360918407431e-29,3.35745397110493e-29,2.1639178792641867e-29
500,2171,8.806148252091938e-30,2.4856710351194116e-29,1.6050562099102178e-29
500,2172,6.4921118319273e-30,1.8387759386421266e-29,1.1895647554493965e-29
500,2173,4.782282901415908e-30,1.3591433304873174e-29,8.809150403457266e-30
500,2174,3.519925842523437e-30,1.003812728659099e-29,6.518201444067554e-30
500,2175,2.5886924002086556e-30,7.407827135867516e-30,4.819134735658861e-30
500,2176,1.9022858304328486e-30,5.462348279626344e-30,3.5600624491934955e-30
500,2177,1.3967516411865577e-30,4.024556669414318e-30,2.6278050282277605e-30
500,2178,1.0247322473467805e-30,2.962828558954621e-30,1.9380963116078406e-30
500,2179,7.5118881559153265e-31,2.1794379826773934e-30,1.4282491670858608e-30
500,2180,5.50218286582636e-31,1.6018864509054637e-30,1.0516681643228276e-30
500,2181,4.0268719833315685e-31,1.1764347934170642e-30,7.737475950839074e-31
500,2182,2.944741796930232e-31,8.632818528247162e-31,5.688076731316931e-31
500,2183,2.1516563462687325e-31,6.3297372067712955e-31,4.178080860502563e-31
500,2184,1.5708856893976102e-31,4.63731675157726e-31,3.06643106217965e-31
500,2185,1.145940157193335e-31,3.394654288457879e-31,2.248714131264544e-31
500,2186,8.35265739373145e-32,2.4829715708075676e-31,1.6477058314344227e-31
500,2187,6.083205158464572e-32,1.8146590496555402e-31,1.206338533809083e-31
500,2188,4.4267502023146345e-32,1.325150241038911e-31,8.824752208074475e-32
500,2189,3.218711226284493e-32,9.669002691072048e-32,6.450291464787555e-32
500,2190,2.3384234028874269e-32,7.04927433536654e-32,4.710850932479113e-32
500,2191,1.697493442173629e-32,5.135148437964186e-32,3.437654995790557e-32
500,2192,1.2312225753930122e-32,3.737723211557079e-32,2.506500636164067e-32
500,2193,8.92294524923155e-33,2.7183570848281075e-32,1.8260625599049525e-32
500,2194,6.46134251210965e-33,1.9753806266358956e-32,1.3292463754249305e-32
500,2195,4.674981084232271e-33,1.434298934888087e-32,9.668008264648598e-33
500,2196,3.379708105679118e-33,1.040573700082077e-32,7.026028895141653e-33
500,2197,2.4412960550422487e-33,7.543101979588723e-33,5.101805924546475e-33
500,2198,1.761989454635972e-33,5.4634976210905795e-33,3.7015081664546074e-33
500,2199,1.2706543788815599e-33,3.953983578594163e-33,2.6833291997126032e-33
500,2200,9.155720438089458e-34,2.8591830851163337e-33,1.943611041307388e-33
500,2201,6.591712205860929e-34,2.0658165316777095e-33,1.4066453110916166e-33
500,2202,4.741811160466504e-34,1.4913647864353124e-33,1.017183670388662e-33
500,2203,3.4082406035272192e-34,1.0757665785051968e-33,7.34942518152475e-34
500,2204,2.447687014201501e-34,7.7534307236363e-34,5.305743709434799e-34
500,2205,1.7563895227164277e-34,5.583559461987584e-34,3.8271699392711565e-34
500,2206,1.2592871646627916e-34,4.0176252225062945e-34,2.758338057843503e-34
500,2207,9.021263505004923e-35,2.8884736421347543e-34,1.9863472916342622e-34
500,2208,6.457260080514902e-35,2.074950660535581e-34,1.4292246524840908e-34
500,2209,4.618140837069383e-35,1.4893171287898827e-34,1.0275030450829445e-34
500,2210,3.3000742778636e-35,1.068086201478743e-34,7.38078773692383e-35
500,2211,2.3562293792780613e-35,7.653583036431903e-35,5.297353657153842e-35
500,2212,1.6809252058661612e-35,5.479769977792456e-35,3.798844771926295e-35
500,2213,1.1981628317729997e-35,3.9201127343650673e-35,2.7219499025920676e-35
500,2214,8.53335053767386e-36,2.802032332361839e-35,1.948697278594453e-35
500,2215,6.07238467727243e-36,2.0011781127674046e-35,1.3939396450401617e-35
500,2216,4.317522084462016e-36,1.428025688921149e-35,9.962734804749474e-36
500,2217,3.067221336864329e-36,1.0181778050404841e-35,7.114556713540512e-36
500,2218,2.177161149462145e-36,7.253510031981826e-36,5.07634888251968e-36
500,2219,1.544082842823666e-36,5.163087015070386e-36,3.619004172246719e-36
500,2220,1.0941700714131628e-36,3.672036276287984e-36,2.577866204874821e-36
500,2221,7.74698879055086e-37,2.6093985849503605e-36,1.8346997058952745e-36
500,2222,5.480428720040501e-37,1.8527186469159916e-36,1.3046757749119415e-36
500,2223,3.873729545062599e-37,1.3143582670852192e-36,9.269853125789593e-37
500,2224,2.735752848153799e-37,9.316503147668363e-37,6.580750299514564e-37
500,2225,1.9304424965315128e-37,6.5982176884550966e-37,4.667775191923583e-37
500,2226,1.3610339763308033e-37,4.6691144458828216e-37,3.3080804695520183e-37
500,2227,9.587663724496165e-38,3.301233291661326e-37,2.3424669192117094e-37
500,2228,6.748200665929718e-38,2.3321225697742925e-37,1.6573025031813205e-37
500,2229,4.745633450061956e-38,1.6461129313248522e-37,1.1715495863186566e-37
500,2230,3.3345024178508784e-38,1.160915523737591e-37,8.274652819525032e-38
